customer_id,full_name,phone,city,registered_at,status
1385,Customer 01385,+447700001385,Manchester,2025-07-30,blocked
1386,Customer 01386,+447700001386,London,2025-02-02,active
1387,Customer 01387,+447700001387,Bristol,2025-01-07,active
1388,Customer 01388,+447700001388,Bristol,2025-09-23,active
1389,Customer 01389,+447700001389,Liverpool,2025-12-05,active
1390,Customer 01390,+447700001390,Edinburgh,2025-06-27,blocked
1391,Customer 01391,+447700001391,Birmingham,2025-10-13,active
1392,Customer 01392,+447700001392,London,2025-11-26,active
1393,Customer 01393,+447700001393,Sheffield,2025-08-29,blocked
1394,Customer 01394,+447700001394,Birmingham,2025-02-08,blocked
1395,Customer 01395,+447700001395,Bristol,2025-05-04,active
1396,Customer 01396,+447700001396,Glasgow,2025-01-26,active
1397,Customer 01397,+447700001397,Sheffield,2025-11-26,blocked
1398,Customer 01398,+447700001398,Liverpool,2025-05-01,active
1399,Customer 01399,+447700001399,Edinburgh,2025-08-16,blocked
1400,Customer 01400,+447700001400,Manchester,2025-09-13,blocked
1401,Customer 01401,+447700001401,Bristol,2025-03-02,blocked
1402,Customer 01402,+447700001402,London,2025-02-22,blocked
1403,Customer 01403,+447700001403,Liverpool,2025-01-19,active
1404,Customer 01404,+447700001404,Manchester,2025-11-06,active
1405,Customer 01405,+447700001405,Sheffield,2025-10-15,active
1406,Customer 01406,+447700001406,Edinburgh,2025-06-24,active
1407,Customer 01407,+447700001407,London,2025-04-25,blocked
1408,Customer 01408,+447700001408,Bristol,2025-10-14,blocked
1409,Customer 01409,+447700001409,Bristol,2026-01-02,blocked
1410,Customer 01410,+447700001410,Manchester,2025-02-19,active
1411,Customer 01411,+447700001411,London,2025-06-24,active
1412,Customer 01412,+447700001412,Glasgow,2025-10-08,active
1413,Customer 01413,+447700001413,Manchester,2025-01-24,active
1414,Customer 01414,+447700001414,Edinburgh,2025-03-13,blocked
1415,Customer 01415,+447700001415,Manchester,2025-05-11,active
1416,Customer 01416,+447700001416,Leeds,2025-03-03,blocked
1417,Customer 01417,+447700001417,Leeds,2025-08-23,active
1418,Customer 01418,+447700001418,Bristol,2025-02-25,blocked
1419,Customer 01419,+447700001419,London,2025-11-21,active
1420,Customer 01420,+447700001420,Edinburgh,2025-08-23,active
1421,Customer 01421,+447700001421,Edinburgh,2025-01-03,active
1422,Customer 01422,+447700001422,Sheffield,2025-08-10,blocked
1423,Customer 01423,+447700001423,Sheffield,2026-02-04,active
1424,Customer 01424,+447700001424,Cardiff,2025-03-30,active
1425,Customer 01425,+447700001425,Manchester,2025-07-18,active
1426,Customer 01426,+447700001426,Sheffield,2025-07-16,blocked
1427,Customer 01427,+447700001427,Cardiff,2025-12-21,active
1428,Customer 01428,+447700001428,Glasgow,2025-07-23,active
1429,Customer 01429,+447700001429,Glasgow,2025-08-20,active
1430,Customer 01430,+447700001430,Birmingham,2025-07-31,active
1431,Customer 01431,+447700001431,Sheffield,2025-06-10,active
1432,Customer 01432,+447700001432,Leeds,2025-04-18,active
1433,Customer 01433,+447700001433,Bristol,2025-12-11,active
1434,Customer 01434,+447700001434,Birmingham,2025-09-15,active
1435,Customer 01435,+447700001435,Manchester,2026-01-25,active
1436,Customer 01436,+447700001436,Sheffield,2025-09-03,blocked
1437,Customer 01437,+447700001437,Sheffield,2025-05-27,blocked
1438,Customer 01438,+447700001438,London,2025-09-25,active
1439,Customer 01439,+447700001439,London,2025-07-15,active
1440,Customer 01440,+447700001440,London,2025-12-10,active
1441,Customer 01441,+447700001441,Leeds,2025-05-17,active
1442,Customer 01442,+447700001442,Glasgow,2025-12-16,active
1443,Customer 01443,+447700001443,Birmingham,2025-02-01,active
1444,Customer 01444,+447700001444,Leeds,2026-01-21,active
1445,Customer 01445,+447700001445,Bristol,2025-08-20,active
1446,Customer 01446,+447700001446,Cardiff,2025-12-12,active
1447,Customer 01447,+447700001447,Sheffield,2025-07-19,active
1448,Customer 01448,+447700001448,Sheffield,2025-12-23,active
1449,Customer 01449,+447700001449,London,2025-07-15,blocked
1450,Customer 01450,+447700001450,Liverpool,2025-12-17,active
1451,Customer 01451,+447700001451,Sheffield,2025-01-28,active
1452,Customer 01452,+447700001452,Glasgow,2025-04-14,blocked
1453,Customer 01453,+447700001453,Leeds,2025-11-21,active
1454,Customer 01454,+447700001454,Cardiff,2025-10-07,active
1455,Customer 01455,+447700001455,Leeds,2025-05-31,blocked
1456,Customer 01456,+447700001456,Birmingham,2025-12-16,active
1457,Customer 01457,+447700001457,Birmingham,2025-03-30,active
1458,Customer 01458,+447700001458,Liverpool,2025-01-21,blocked
1459,Customer 01459,+447700001459,Glasgow,2025-10-12,active
1460,Customer 01460,+447700001460,Birmingham,2025-03-24,active
1461,Customer 01461,+447700001461,London,2025-06-19,blocked
1462,Customer 01462,+447700001462,Birmingham,2025-01-21,active
1463,Customer 01463,+447700001463,Bristol,2025-11-02,active
1464,Customer 01464,+447700001464,Cardiff,2025-12-05,active
1465,Customer 01465,+447700001465,Edinburgh,2025-10-21,active
1466,Customer 01466,+447700001466,Manchester,2025-12-29,active
1467,Customer 01467,+447700001467,Sheffield,2025-04-23,active
1468,Customer 01468,+447700001468,Sheffield,2025-02-04,active
1469,Customer 01469,+447700001469,Liverpool,2025-10-06,blocked
1470,Customer 01470,+447700001470,Manchester,2025-06-28,active
1471,Customer 01471,+447700001471,Leeds,2025-12-06,active
1472,Customer 01472,+447700001472,Bristol,2025-07-04,active
1473,Customer 01473,+447700001473,Leeds,2026-01-21,blocked
1474,Customer 01474,+447700001474,Sheffield,2026-01-21,active
1475,Customer 01475,+447700001475,Manchester,2025-12-09,active
1476,Customer 01476,+447700001476,Edinburgh,2025-05-04,active
1477,Customer 01477,+447700001477,London,2025-12-16,active
1478,Customer 01478,+447700001478,Liverpool,2025-02-28,blocked
1479,Customer 01479,+447700001479,Glasgow,2025-10-04,active
1480,Customer 01480,+447700001480,London,2025-09-22,active
1481,Customer 01481,+447700001481,Sheffield,2025-09-18,blocked
1482,Customer 01482,+447700001482,Edinburgh,2025-01-23,active
1483,Customer 01483,+447700001483,Leeds,2025-06-14,active
1484,Customer 01484,+447700001484,Manchester,2025-03-27,active
1485,Customer 01485,+447700001485,Manchester,2025-04-18,active
1486,Customer 01486,+447700001486,Liverpool,2025-02-23,active
1487,Customer 01487,+447700001487,Sheffield,2025-12-26,blocked
1488,Customer 01488,+447700001488,Manchester,2026-01-18,active
1489,Customer 01489,+447700001489,London,2025-08-24,active
1490,Customer 01490,+447700001490,London,2025-02-14,active
1491,Customer 01491,+447700001491,London,2025-04-02,active
1492,Customer 01492,+447700001492,Sheffield,2025-02-06,active
1493,Customer 01493,+447700001493,Glasgow,2025-07-28,blocked
1494,Customer 01494,+447700001494,Edinburgh,2025-11-19,blocked
1495,Customer 01495,+447700001495,Liverpool,2025-06-11,active
1496,Customer 01496,+447700001496,Liverpool,2025-12-11,active
1497,Customer 01497,+447700001497,Sheffield,2025-01-04,active
1498,Customer 01498,+447700001498,Cardiff,2025-01-24,active
1499,Customer 01499,+447700001499,Bristol,2025-09-15,active
1500,Customer 01500,+447700001500,Glasgow,2025-12-18,active
1501,Customer 01501,+447700001501,Cardiff,2025-02-14,active
1502,Customer 01502,+447700001502,Edinburgh,2025-07-15,blocked
1503,Customer 01503,+447700001503,London,2025-08-31,active
1504,Customer 01504,+447700001504,Sheffield,2025-04-23,active
1505,Customer 01505,+447700001505,Liverpool,2025-10-07,active
1506,Customer 01506,+447700001506,Birmingham,2025-06-02,active
1507,Customer 01507,+447700001507,London,2025-10-11,active
1508,Customer 01508,+447700001508,Manchester,2025-01-22,active
1509,Customer 01509,+447700001509,Cardiff,2025-11-02,blocked
1510,Customer 01510,+447700001510,Sheffield,2025-10-08,active
1511,Customer 01511,+447700001511,Glasgow,2025-04-18,active
1512,Customer 01512,+447700001512,Leeds,2025-07-31,active
1513,Customer 01513,+447700001513,Birmingham,2025-04-05,active
1514,Customer 01514,+447700001514,Cardiff,2025-05-10,active
1515,Customer 01515,+447700001515,Manchester,2025-04-03,active
1516,Customer 01516,+447700001516,Sheffield,2025-08-25,active
1517,Customer 01517,+447700001517,Glasgow,2025-12-10,active
1518,Customer 01518,+447700001518,Glasgow,2025-02-20,active
1519,Customer 01519,+447700001519,Cardiff,2025-09-07,active
1520,Customer 01520,+447700001520,Bristol,2025-03-07,active
1521,Customer 01521,+447700001521,Manchester,2025-05-26,active
1522,Customer 01522,+447700001522,Leeds,2025-06-12,blocked
1523,Customer 01523,+447700001523,Edinburgh,2025-06-18,active
1524,Customer 01524,+447700001524,Cardiff,2025-03-20,active
1525,Customer 01525,+447700001525,Bristol,2025-08-08,active
1526,Customer 01526,+447700001526,London,2025-06-10,active
1527,Customer 01527,+447700001527,Leeds,2025-12-31,blocked
1528,Customer 01528,+447700001528,Glasgow,2025-07-04,active
1529,Customer 01529,+447700001529,Bristol,2025-09-03,blocked
1530,Customer 01530,+447700001530,Edinburgh,2025-07-03,active
1531,Customer 01531,+447700001531,Edinburgh,2025-10-10,active
1532,Customer 01532,+447700001532,Birmingham,2025-11-27,active
1533,Customer 01533,+447700001533,Glasgow,2025-03-13,active
1534,Customer 01534,+447700001534,Glasgow,2026-01-11,active
1535,Customer 01535,+447700001535,Manchester,2025-01-10,active
1536,Customer 01536,+447700001536,Cardiff,2025-10-24,blocked
1537,Customer 01537,+447700001537,Cardiff,2025-04-19,active
1538,Customer 01538,+447700001538,Sheffield,2025-05-14,blocked
1539,Customer 01539,+447700001539,Birmingham,2025-07-07,blocked
1540,Customer 01540,+447700001540,Leeds,2026-01-31,active
1541,Customer 01541,+447700001541,Birmingham,2025-08-26,active
1542,Customer 01542,+447700001542,Liverpool,2025-07-06,active
1543,Customer 01543,+447700001543,Leeds,2025-11-11,active
1544,Customer 01544,+447700001544,Sheffield,2025-03-13,blocked
1545,Customer 01545,+447700001545,Birmingham,2025-04-02,active
1546,Customer 01546,+447700001546,Edinburgh,2025-07-03,active
1547,Customer 01547,+447700001547,Leeds,2026-01-25,blocked
1548,Customer 01548,+447700001548,Leeds,2025-02-02,active
1549,Customer 01549,+447700001549,Bristol,2025-04-30,active
1550,Customer 01550,+447700001550,Leeds,2025-09-23,active
1551,Customer 01551,+447700001551,Liverpool,2025-08-29,blocked
1552,Customer 01552,+447700001552,London,2025-01-21,active
1553,Customer 01553,+447700001553,Manchester,2025-12-27,active
1554,Customer 01554,+447700001554,Glasgow,2025-10-24,active
1555,Customer 01555,+447700001555,Liverpool,2025-12-01,blocked
1556,Customer 01556,+447700001556,Bristol,2025-10-28,active
1557,Customer 01557,+447700001557,Sheffield,2025-05-09,blocked
1558,Customer 01558,+447700001558,Leeds,2025-09-22,blocked
1559,Customer 01559,+447700001559,Bristol,2025-06-26,blocked
1560,Customer 01560,+447700001560,Edinburgh,2025-11-06,active
1561,Customer 01561,+447700001561,Sheffield,2025-03-13,blocked
1562,Customer 01562,+447700001562,Birmingham,2025-04-28,active
1563,Customer 01563,+447700001563,Sheffield,2025-11-26,active
1564,Customer 01564,+447700001564,Leeds,2025-03-18,active
1565,Customer 01565,+447700001565,Birmingham,2025-07-05,active
1566,Customer 01566,+447700001566,Leeds,2025-08-01,active
1567,Customer 01567,+447700001567,Manchester,2025-09-04,blocked
1568,Customer 01568,+447700001568,Edinburgh,2025-04-18,active
1569,Customer 01569,+447700001569,Liverpool,2025-01-12,active
1570,Customer 01570,+447700001570,London,2025-03-07,active
1571,Customer 01571,+447700001571,Birmingham,2025-11-19,active
1572,Customer 01572,+447700001572,Cardiff,2025-03-17,active
1573,Customer 01573,+447700001573,Birmingham,2025-05-13,active
1574,Customer 01574,+447700001574,Sheffield,2025-07-27,active
1575,Customer 01575,+447700001575,Glasgow,2025-02-13,active
1576,Customer 01576,+447700001576,Edinburgh,2025-11-07,blocked
1577,Customer 01577,+447700001577,Edinburgh,2025-03-29,active
1578,Customer 01578,+447700001578,Liverpool,2025-11-04,active
1579,Customer 01579,+447700001579,Cardiff,2026-01-28,active
1580,Customer 01580,+447700001580,Cardiff,2025-12-04,active
1581,Customer 01581,+447700001581,Birmingham,2026-01-06,active
1582,Customer 01582,+447700001582,Edinburgh,2025-11-02,active
1583,Customer 01583,+447700001583,Leeds,2025-07-13,blocked
1584,Customer 01584,+447700001584,Birmingham,2025-02-25,active
1585,Customer 01585,+447700001585,Leeds,2025-09-25,blocked
1586,Customer 01586,+447700001586,Birmingham,2025-11-07,active
1587,Customer 01587,+447700001587,Birmingham,2025-09-01,active
1588,Customer 01588,+447700001588,Sheffield,2025-09-15,active
1589,Customer 01589,+447700001589,Manchester,2025-09-04,active
1590,Customer 01590,+447700001590,Cardiff,2025-10-04,active
1591,Customer 01591,+447700001591,Liverpool,2025-09-25,blocked
1592,Customer 01592,+447700001592,Bristol,2025-01-23,blocked
1593,Customer 01593,+447700001593,Leeds,2025-09-04,blocked
1594,Customer 01594,+447700001594,Bristol,2025-10-29,active
1595,Customer 01595,+447700001595,Liverpool,2025-03-10,active
1596,Customer 01596,+447700001596,Edinburgh,2026-01-28,active
1597,Customer 01597,+447700001597,Manchester,2025-05-26,blocked
1598,Customer 01598,+447700001598,Glasgow,2025-04-07,active
1599,Customer 01599,+447700001599,London,2025-10-23,active
1600,Customer 01600,+447700001600,Sheffield,2025-01-04,blocked
1601,Customer 01601,+447700001601,Leeds,2025-12-19,active
1602,Customer 01602,+447700001602,Liverpool,2025-07-05,active
1603,Customer 01603,+447700001603,Birmingham,2025-08-07,active
1604,Customer 01604,+447700001604,Glasgow,2025-10-02,blocked
1605,Customer 01605,+447700001605,Cardiff,2025-07-07,active
1606,Customer 01606,+447700001606,Liverpool,2026-01-22,active
1607,Customer 01607,+447700001607,Liverpool,2025-10-10,blocked
1608,Customer 01608,+447700001608,Birmingham,2025-07-09,blocked
1609,Customer 01609,+447700001609,Glasgow,2025-06-07,active
1610,Customer 01610,+447700001610,Liverpool,2026-01-12,active
1611,Customer 01611,+447700001611,Manchester,2026-01-18,active
1612,Customer 01612,+447700001612,Edinburgh,2026-02-05,active
1613,Customer 01613,+447700001613,Manchester,2025-04-20,blocked
1614,Customer 01614,+447700001614,Bristol,2025-10-09,active
1615,Customer 01615,+447700001615,Birmingham,2025-07-19,active
1616,Customer 01616,+447700001616,Manchester,2025-03-16,blocked
1617,Customer 01617,+447700001617,Cardiff,2025-08-11,active
1618,Customer 01618,+447700001618,Manchester,2025-05-15,active
1619,Customer 01619,+447700001619,Bristol,2025-02-10,active
1620,Customer 01620,+447700001620,Liverpool,2025-07-25,active
1621,Customer 01621,+447700001621,Cardiff,2025-01-30,active
1622,Customer 01622,+447700001622,Edinburgh,2025-08-13,active
1623,Customer 01623,+447700001623,Leeds,2025-12-03,active
1624,Customer 01624,+447700001624,Leeds,2025-01-18,active
1625,Customer 01625,+447700001625,Cardiff,2025-03-28,active
1626,Customer 01626,+447700001626,Bristol,2025-05-03,active
1627,Customer 01627,+447700001627,Birmingham,2025-02-14,active
1628,Customer 01628,+447700001628,Liverpool,2025-06-30,blocked
1629,Customer 01629,+447700001629,Liverpool,2025-10-28,active
1630,Customer 01630,+447700001630,Sheffield,2025-01-08,active
1631,Customer 01631,+447700001631,Manchester,2025-10-09,active
1632,Customer 01632,+447700001632,Sheffield,2025-10-26,active
1633,Customer 01633,+447700001633,Bristol,2025-05-22,active
1634,Customer 01634,+447700001634,Cardiff,2025-04-10,blocked
1635,Customer 01635,+447700001635,Liverpool,2025-10-22,active
1636,Customer 01636,+447700001636,Glasgow,2025-03-31,blocked
1637,Customer 01637,+447700001637,Sheffield,2025-02-24,active
1638,Customer 01638,+447700001638,Sheffield,2025-05-31,active
1639,Customer 01639,+447700001639,Manchester,2025-09-20,active
1640,Customer 01640,+447700001640,Sheffield,2025-10-22,active
1641,Customer 01641,+447700001641,Edinburgh,2025-07-13,blocked
1642,Customer 01642,+447700001642,Leeds,2026-01-23,active
1643,Customer 01643,+447700001643,Edinburgh,2025-12-15,blocked
1644,Customer 01644,+447700001644,Cardiff,2025-01-15,blocked
1645,Customer 01645,+447700001645,Manchester,2025-05-13,active
1646,Customer 01646,+447700001646,Liverpool,2025-11-21,active
1647,Customer 01647,+447700001647,Leeds,2025-06-11,blocked
1648,Customer 01648,+447700001648,Bristol,2025-09-22,active
1649,Customer 01649,+447700001649,Glasgow,2025-05-08,active
1650,Customer 01650,+447700001650,Manchester,2025-07-24,active
1651,Customer 01651,+447700001651,Manchester,2025-10-11,active
1652,Customer 01652,+447700001652,Edinburgh,2025-06-10,active
1653,Customer 01653,+447700001653,Leeds,2025-10-21,active
1654,Customer 01654,+447700001654,Birmingham,2026-01-18,active
1655,Customer 01655,+447700001655,Edinburgh,2026-01-13,active
1656,Customer 01656,+447700001656,Leeds,2026-01-12,active
1657,Customer 01657,+447700001657,Glasgow,2025-04-16,active
1658,Customer 01658,+447700001658,Leeds,2025-05-08,active
1659,Customer 01659,+447700001659,Birmingham,2026-02-03,active
1660,Customer 01660,+447700001660,Manchester,2025-02-10,blocked
1661,Customer 01661,+447700001661,Cardiff,2025-01-04,active
1662,Customer 01662,+447700001662,Edinburgh,2025-07-10,active
1663,Customer 01663,+447700001663,Edinburgh,2025-10-22,active
1664,Customer 01664,+447700001664,Edinburgh,2025-04-04,active
1665,Customer 01665,+447700001665,Liverpool,2025-04-24,active
1666,Customer 01666,+447700001666,London,2025-09-27,blocked
1667,Customer 01667,+447700001667,Edinburgh,2025-10-04,active
1668,Customer 01668,+447700001668,Sheffield,2025-06-27,blocked
1669,Customer 01669,+447700001669,Birmingham,2025-08-23,active
1670,Customer 01670,+447700001670,Sheffield,2025-08-24,active
1671,Customer 01671,+447700001671,London,2025-01-07,active
1672,Customer 01672,+447700001672,Liverpool,2025-10-25,active
1673,Customer 01673,+447700001673,Bristol,2025-07-05,active
1674,Customer 01674,+447700001674,Birmingham,2025-10-08,active
1675,Customer 01675,+447700001675,Leeds,2025-05-18,blocked
1676,Customer 01676,+447700001676,Cardiff,2025-06-25,active
1677,Customer 01677,+447700001677,Birmingham,2025-09-13,blocked
1678,Customer 01678,+447700001678,Leeds,2025-08-03,active
1679,Customer 01679,+447700001679,Bristol,2025-07-25,active
1680,Customer 01680,+447700001680,Edinburgh,2025-04-03,active
1681,Customer 01681,+447700001681,Cardiff,2025-12-18,active
1682,Customer 01682,+447700001682,Manchester,2026-01-05,active
1683,Customer 01683,+447700001683,Leeds,2025-10-12,blocked
1684,Customer 01684,+447700001684,Liverpool,2025-04-11,active
1685,Customer 01685,+447700001685,Birmingham,2025-08-31,active
1686,Customer 01686,+447700001686,Birmingham,2025-08-04,blocked
1687,Customer 01687,+447700001687,Birmingham,2025-11-19,active
1688,Customer 01688,+447700001688,Edinburgh,2025-06-03,active
1689,Customer 01689,+447700001689,Sheffield,2025-10-18,active
1690,Customer 01690,+447700001690,Liverpool,2025-02-20,active
1691,Customer 01691,+447700001691,London,2025-04-21,active
1692,Customer 01692,+447700001692,Edinburgh,2025-11-19,active
1693,Customer 01693,+447700001693,Edinburgh,2026-01-17,active
1694,Customer 01694,+447700001694,Glasgow,2025-07-04,active
1695,Customer 01695,+447700001695,Sheffield,2025-10-13,active
1696,Customer 01696,+447700001696,Bristol,2025-01-11,blocked
1697,Customer 01697,+447700001697,Manchester,2025-06-29,active
1698,Customer 01698,+447700001698,Cardiff,2025-10-22,active
1699,Customer 01699,+447700001699,Glasgow,2025-07-01,active
1700,Customer 01700,+447700001700,Sheffield,2025-09-07,blocked
1701,Customer 01701,+447700001701,Manchester,2025-07-15,active
1702,Customer 01702,+447700001702,Edinburgh,2025-11-20,active
1703,Customer 01703,+447700001703,Birmingham,2025-11-24,active
1704,Customer 01704,+447700001704,Liverpool,2025-11-20,blocked
1705,Customer 01705,+447700001705,Manchester,2025-02-10,active
1706,Customer 01706,+447700001706,Bristol,2025-04-27,active
1707,Customer 01707,+447700001707,Bristol,2025-12-01,active
1708,Customer 01708,+447700001708,Glasgow,2025-11-06,blocked
1709,Customer 01709,+447700001709,Glasgow,2025-08-16,active
1710,Customer 01710,+447700001710,Cardiff,2025-09-24,blocked
1711,Customer 01711,+447700001711,Liverpool,2025-03-27,active
1712,Customer 01712,+447700001712,London,2025-03-06,active
1713,Customer 01713,+447700001713,Glasgow,2026-01-16,active
1714,Customer 01714,+447700001714,Leeds,2025-03-27,blocked
1715,Customer 01715,+447700001715,Manchester,2025-02-18,active
1716,Customer 01716,+447700001716,Edinburgh,2025-10-08,active
1717,Customer 01717,+447700001717,London,2026-01-30,blocked
1718,Customer 01718,+447700001718,Sheffield,2026-01-27,active
1719,Customer 01719,+447700001719,Manchester,2025-05-15,active
1720,Customer 01720,+447700001720,Manchester,2025-12-02,blocked
1721,Customer 01721,+447700001721,Glasgow,2025-04-28,active
1722,Customer 01722,+447700001722,Glasgow,2025-08-15,active
1723,Customer 01723,+447700001723,Birmingham,2025-09-27,active
1724,Customer 01724,+447700001724,London,2025-01-18,active
1725,Customer 01725,+447700001725,Bristol,2025-09-01,blocked
1726,Customer 01726,+447700001726,Sheffield,2025-05-20,blocked
1727,Customer 01727,+447700001727,Birmingham,2025-12-24,active
1728,Customer 01728,+447700001728,Cardiff,2025-11-02,blocked
1729,Customer 01729,+447700001729,Cardiff,2025-08-11,active
1730,Customer 01730,+447700001730,Bristol,2025-09-04,active
1731,Customer 01731,+447700001731,Manchester,2025-08-15,active
1732,Customer 01732,+447700001732,Bristol,2025-07-31,active
1733,Customer 01733,+447700001733,Birmingham,2025-06-05,active
1734,Customer 01734,+447700001734,London,2025-09-25,active
1735,Customer 01735,+447700001735,Bristol,2025-05-27,blocked
1736,Customer 01736,+447700001736,Sheffield,2025-01-05,blocked
1737,Customer 01737,+447700001737,Edinburgh,2025-06-03,active
1738,Customer 01738,+447700001738,Liverpool,2025-05-30,active
1739,Customer 01739,+447700001739,London,2025-10-08,active
1740,Customer 01740,+447700001740,Leeds,2025-07-30,blocked
1741,Customer 01741,+447700001741,Liverpool,2025-05-08,active
1742,Customer 01742,+447700001742,Liverpool,2025-07-13,active
1743,Customer 01743,+447700001743,Glasgow,2025-02-10,blocked
1744,Customer 01744,+447700001744,Leeds,2025-09-22,active
1745,Customer 01745,+447700001745,Glasgow,2025-11-29,active
1746,Customer 01746,+447700001746,Liverpool,2025-04-07,active
1747,Customer 01747,+447700001747,Birmingham,2025-03-11,active
1748,Customer 01748,+447700001748,Manchester,2025-11-23,blocked
1749,Customer 01749,+447700001749,Cardiff,2025-08-20,active
1750,Customer 01750,+447700001750,Cardiff,2025-09-09,active
1751,Customer 01751,+447700001751,Bristol,2025-01-10,active
1752,Customer 01752,+447700001752,London,2025-10-01,active
1753,Customer 01753,+447700001753,Birmingham,2025-02-22,active
1754,Customer 01754,+447700001754,Glasgow,2025-03-06,blocked
1755,Customer 01755,+447700001755,London,2025-04-30,active
1756,Customer 01756,+447700001756,Birmingham,2025-01-08,blocked
1757,Customer 01757,+447700001757,Leeds,2025-06-25,blocked
1758,Customer 01758,+447700001758,Glasgow,2025-09-13,active
1759,Customer 01759,+447700001759,Edinburgh,2025-12-23,active
1760,Customer 01760,+447700001760,Bristol,2025-02-11,active
1761,Customer 01761,+447700001761,London,2025-05-17,blocked
1762,Customer 01762,+447700001762,Manchester,2025-10-06,blocked
1763,Customer 01763,+447700001763,Birmingham,2025-04-09,active
1764,Customer 01764,+447700001764,Liverpool,2025-01-07,active
1765,Customer 01765,+447700001765,Leeds,2025-07-17,blocked
1766,Customer 01766,+447700001766,Leeds,2026-01-13,active
1767,Customer 01767,+447700001767,Leeds,2025-08-24,active
1768,Customer 01768,+447700001768,Sheffield,2025-12-07,active
1769,Customer 01769,+447700001769,Edinburgh,2025-07-19,active
1770,Customer 01770,+447700001770,Bristol,2025-03-23,active
1771,Customer 01771,+447700001771,Sheffield,2025-09-24,active
1772,Customer 01772,+447700001772,Glasgow,2025-09-04,active
1773,Customer 01773,+447700001773,Leeds,2025-07-04,active
1774,Customer 01774,+447700001774,Leeds,2025-02-27,active
1775,Customer 01775,+447700001775,Liverpool,2025-06-16,active
1776,Customer 01776,+447700001776,Birmingham,2025-05-22,active
1777,Customer 01777,+447700001777,Liverpool,2025-05-05,active
1778,Customer 01778,+447700001778,London,2025-10-25,blocked
1779,Customer 01779,+447700001779,Cardiff,2025-03-21,active
1780,Customer 01780,+447700001780,Manchester,2025-05-08,active
1781,Customer 01781,+447700001781,Edinburgh,2025-02-16,active
1782,Customer 01782,+447700001782,London,2025-01-31,active
1783,Customer 01783,+447700001783,Birmingham,2025-12-26,active
1784,Customer 01784,+447700001784,Birmingham,2025-09-07,active
1785,Customer 01785,+447700001785,Bristol,2025-10-13,active
1786,Customer 01786,+447700001786,Edinburgh,2026-01-11,active
1787,Customer 01787,+447700001787,London,2025-12-19,blocked
1788,Customer 01788,+447700001788,Bristol,2026-01-06,active
1789,Customer 01789,+447700001789,Glasgow,2025-01-21,blocked
1790,Customer 01790,+447700001790,Edinburgh,2025-10-14,active
1791,Customer 01791,+447700001791,Sheffield,2025-12-23,blocked
1792,Customer 01792,+447700001792,Leeds,2025-10-18,active
1793,Customer 01793,+447700001793,Sheffield,2025-06-28,active
1794,Customer 01794,+447700001794,Edinburgh,2025-05-21,active
1795,Customer 01795,+447700001795,Manchester,2025-09-29,active
1796,Customer 01796,+447700001796,Edinburgh,2025-06-01,active
1797,Customer 01797,+447700001797,Sheffield,2025-07-07,blocked
1798,Customer 01798,+447700001798,London,2026-02-02,blocked
1799,Customer 01799,+447700001799,Birmingham,2025-01-10,active
1800,Customer 01800,+447700001800,Cardiff,2025-05-03,active
1801,Customer 01801,+447700001801,Manchester,2025-12-04,blocked
1802,Customer 01802,+447700001802,Leeds,2025-09-26,blocked
1803,Customer 01803,+447700001803,Sheffield,2025-03-20,active
1804,Customer 01804,+447700001804,Bristol,2025-07-29,active
1805,Customer 01805,+447700001805,Manchester,2025-02-19,active
1806,Customer 01806,+447700001806,London,2025-03-08,active
1807,Customer 01807,+447700001807,London,2025-04-14,active
1808,Customer 01808,+447700001808,Edinburgh,2025-04-09,active
1809,Customer 01809,+447700001809,London,2025-10-20,blocked
1810,Customer 01810,+447700001810,Edinburgh,2025-09-27,active
1811,Customer 01811,+447700001811,London,2025-07-07,active
1812,Customer 01812,+447700001812,Cardiff,2026-01-03,active
1813,Customer 01813,+447700001813,London,2025-04-17,blocked
1814,Customer 01814,+447700001814,Manchester,2025-08-28,active
1815,Customer 01815,+447700001815,Bristol,2025-10-13,blocked
1816,Customer 01816,+447700001816,Bristol,2025-12-29,active
1817,Customer 01817,+447700001817,Cardiff,2025-05-17,active
1818,Customer 01818,+447700001818,Manchester,2025-06-05,active
1819,Customer 01819,+447700001819,Leeds,2025-09-23,active
1820,Customer 01820,+447700001820,Manchester,2026-01-07,active
1821,Customer 01821,+447700001821,Sheffield,2025-07-17,active
1822,Customer 01822,+447700001822,Leeds,2025-09-27,active
1823,Customer 01823,+447700001823,Cardiff,2025-11-17,active
1824,Customer 01824,+447700001824,Sheffield,2026-01-19,blocked
1825,Customer 01825,+447700001825,Manchester,2026-01-28,active
1826,Customer 01826,+447700001826,Edinburgh,2025-12-26,blocked
1827,Customer 01827,+447700001827,Manchester,2025-03-27,active
1828,Customer 01828,+447700001828,Sheffield,2025-07-25,active
1829,Customer 01829,+447700001829,Birmingham,2025-10-01,blocked
1830,Customer 01830,+447700001830,Bristol,2025-06-11,active
1831,Customer 01831,+447700001831,Bristol,2025-07-31,blocked
1832,Customer 01832,+447700001832,Bristol,2025-11-08,active
1833,Customer 01833,+447700001833,Cardiff,2025-10-07,active
1834,Customer 01834,+447700001834,Liverpool,2026-01-28,active
1835,Customer 01835,+447700001835,Bristol,2025-08-20,blocked
1836,Customer 01836,+447700001836,Liverpool,2025-01-01,active
